date,load,temperature,,
27/01/2019 13:00,1690.3,28.4,,
27/01/2019 14:00,1735.21,27,,
27/01/2019 15:00,1763.62,27.9,,
27/01/2019 16:00,1747.01,26.2,,
27/01/2019 17:00,1840.56,25.9,,
27/01/2019 18:00,1794.21,26,,
27/01/2019 19:00,1707.87,25.6,,
27/01/2019 20:00,1789.09,25.8,,
27/01/2019 21:00,1716.65,26.8,,
27/01/2019 22:00,1776.73,27.6,,
27/01/2019 23:00,1732.01,26.1,,
28/01/2019 0:00,1708.98,26.6,,
28/01/2019 1:00,1787.66,25.8,,
28/01/2019 2:00,1748.32,25.8,,
28/01/2019 3:00,1698.06,26.8,,
28/01/2019 4:00,1907.85,25.7,,
28/01/2019 5:00,1776.73,26.6,,
28/01/2019 6:00,1776.73,26.3,,
28/01/2019 7:00,1855.4,27.4,,
28/01/2019 8:00,1708.98,24.2,,
28/01/2019 9:00,1752.69,25.4,,
28/01/2019 10:00,1783.99,25.6,,
28/01/2019 11:00,1719.91,25.6,,
28/01/2019 12:00,1820.44,27.5,,
28/01/2019 13:00,1770.94,27.6,,
28/01/2019 14:00,1735.21,26.9,,
28/01/2019 15:00,1779.64,24.9,,
28/01/2019 16:00,1770.94,26.2,,
28/01/2019 17:00,1757.88,26.8,,
28/01/2019 18:00,1733.95,26.7,,
28/01/2019 19:00,1838.38,27.4,,
28/01/2019 20:00,1725.25,28.4,,
28/01/2019 21:00,1858.26,27,,
28/01/2019 22:00,1831.86,27.9,,
28/01/2019 23:00,1819.27,26.2,,
29/01/2019 0:00,1838.76,25.9,,
29/01/2019 1:00,1864.75,26,,
29/01/2019 2:00,1888.16,25.6,,
29/01/2019 3:00,1790.52,25.8,,
29/01/2019 4:00,1775.96,26.8,,
29/01/2019 5:00,1812.77,27.6,,
29/01/2019 6:00,1868.47,26.1,,
29/01/2019 7:00,1855.34,26.6,,
29/01/2019 8:00,1747.8,25.8,,
29/01/2019 9:00,1795.45,25.8,,
29/01/2019 10:00,1851.76,26.8,,
29/01/2019 11:00,1773.79,25.7,,
29/01/2019 12:00,1758.63,26.6,,
29/01/2019 13:00,1849.12,26.3,,
29/01/2019 14:00,1788.95,27.4,,
29/01/2019 15:00,1775.96,24.2,,
29/01/2019 16:00,1773.79,25.4,,
29/01/2019 17:00,1776.54,25.6,,
29/01/2019 18:00,1812.1,25.6,,
29/01/2019 19:00,1774.39,27.5,,
29/01/2019 20:00,1853.48,27.6,,
29/01/2019 21:00,1768.47,26.9,,
29/01/2019 22:00,1845.54,24.9,,
29/01/2019 23:00,1757.74,26.2,,
30/01/2019 0:00,1827.94,26.8,,
30/01/2019 1:00,1773.79,26.7,,
30/01/2019 2:00,1819.27,27.4,,
30/01/2019 3:00,1834.76,28.4,,
30/01/2019 4:00,1844.77,27,,
30/01/2019 5:00,1778.7,27.9,,
30/01/2019 6:00,1808.44,26.2,,
30/01/2019 7:00,1824.71,25.9,,
30/01/2019 8:00,1757.14,26,,
30/01/2019 9:00,1757.14,25.6,,
30/01/2019 10:00,1731.27,25.8,,
30/01/2019 11:00,1735.58,26.8,,
30/01/2019 12:00,1742.66,27.6,,
30/01/2019 13:00,1883.51,26.1,,
30/01/2019 14:00,1783.99,26.6,,
30/01/2019 15:00,1894.5,25.8,,
30/01/2019 16:00,1736.13,25.8,,
30/01/2019 17:00,1812.27,26.8,,
30/01/2019 18:00,1773.11,25.7,,
30/01/2019 19:00,1751.36,26.6,,
30/01/2019 20:00,1788.34,26.3,,
30/01/2019 21:00,1840.56,27.4,,
30/01/2019 22:00,1729.6,24.2,,
30/01/2019 23:00,1720.9,25.4,,
31/01/2019 0:00,1739.14,25.6,,
31/01/2019 1:00,1875.58,25.6,,
31/01/2019 2:00,1814.94,27.5,,
31/01/2019 3:00,1773.79,27.6,,
31/01/2019 4:00,1890.5,26.9,,
31/01/2019 5:00,1793.79,24.9,,
31/01/2019 6:00,1763.61,26.2,,
31/01/2019 7:00,1749.97,26.8,,
31/01/2019 8:00,1730.47,26.7,,
31/01/2019 9:00,1748.52,27.4,,
31/01/2019 10:00,1783.01,28.4,,
31/01/2019 11:00,1724.8,27,,
31/01/2019 12:00,1767.92,27.9,,
31/01/2019 13:00,1757.74,26.2,,
31/01/2019 14:00,1774.39,25.9,,
31/01/2019 15:00,1802.81,26,,
31/01/2019 16:00,1761.45,25.6,,
31/01/2019 17:00,1905.76,25.8,,
31/01/2019 18:00,1862.4,26.8,,
31/01/2019 19:00,1914.43,27.6,,
31/01/2019 20:00,1772.23,26.1,,
31/01/2019 21:00,1754.98,26.6,,
31/01/2019 22:00,1776.54,25.8,,
31/01/2019 23:00,1772.23,25.8,,
01/02/2019 0:00,1759.3,26.8,,
01/02/2019 1:00,1780.29,25.7,,
01/02/2019 2:00,1784.62,26.6,,
01/02/2019 3:00,1747.8,26.3,,
01/02/2019 4:00,1754.3,27.4,,
01/02/2019 5:00,1758.63,24.2,,
01/02/2019 6:00,1866.92,25.4,,
01/02/2019 7:00,1806.28,25.6,,
01/02/2019 8:00,1925.35,25.6,,
01/02/2019 9:00,1804.11,27.5,,
01/02/2019 10:00,1931.92,27.6,,
01/02/2019 11:00,1888.16,26.9,,
01/02/2019 12:00,1737.74,24.9,,
01/02/2019 13:00,1897.24,26.2,,
01/02/2019 14:00,1953.67,26.8,,
01/02/2019 15:00,1864.37,26.7,,
01/02/2019 16:00,1849.59,27.4,,
01/02/2019 17:00,1762.96,28.4,,
01/02/2019 18:00,1791.12,27,,
01/02/2019 19:00,1748.52,27.9,,
01/02/2019 20:00,1775.96,26.2,,
01/02/2019 21:00,1762.96,25.9,,
01/02/2019 22:00,1849.59,26,,
01/02/2019 23:00,1793.28,25.6,,
02/02/2019 0:00,1765.13,25.8,,
02/02/2019 1:00,1767.29,26.8,,
02/02/2019 2:00,1795.45,27.6,,
02/02/2019 3:00,1806.28,26.1,,
02/02/2019 4:00,1760.8,26.6,,
02/02/2019 5:00,1773.79,25.8,,
02/02/2019 6:00,1749.97,25.8,,
02/02/2019 7:00,1745.63,26.8,,
02/02/2019 8:00,1784.62,25.7,,
02/02/2019 9:00,1842.59,26.6,,
02/02/2019 10:00,1747.8,26.3,,
02/02/2019 11:00,1808.44,27.4,,
02/02/2019 12:00,1797.61,24.2,,
02/02/2019 13:00,1742.66,25.4,,
02/02/2019 14:00,1742.66,25.6,,
02/02/2019 15:00,1832.27,25.6,,
02/02/2019 16:00,1864.75,27.5,,
02/02/2019 17:00,1784.62,27.6,,
02/02/2019 18:00,1758.63,26.9,,
02/02/2019 19:00,1802.42,24.9,,
02/02/2019 20:00,1780.29,26.2,,
02/02/2019 21:00,1788.95,26.8,,
02/02/2019 22:00,1806.28,26.7,,
02/02/2019 23:00,1804.11,27.4,,
03/02/2019 0:00,1773.79,28.4,,
03/02/2019 1:00,1742.66,27,,
03/02/2019 2:00,1728.31,27.9,,
03/02/2019 3:00,1870.9,26.2,,
03/02/2019 4:00,1717.48,25.9,,
03/02/2019 5:00,1750.32,26,,
03/02/2019 6:00,1682.5,25.6,,
03/02/2019 7:00,1713.13,25.8,,
03/02/2019 8:00,1745.94,26.8,,
03/02/2019 9:00,1694.5,27.6,,
03/02/2019 10:00,1715.38,26.1,,
03/02/2019 11:00,1750.71,26.6,,
03/02/2019 12:00,1728.63,25.8,,
03/02/2019 13:00,1792.65,25.8,,
03/02/2019 14:00,1702.14,26.8,,
03/02/2019 15:00,1719.8,25.7,,
03/02/2019 16:00,1708.76,26.6,,
03/02/2019 17:00,1724.21,26.3,,
03/02/2019 18:00,1713.18,27.4,,
03/02/2019 19:00,1706.55,24.2,,
03/02/2019 20:00,1733.04,25.4,,
03/02/2019 21:00,1841.22,25.6,,
03/02/2019 22:00,1784.61,25.6,,
03/02/2019 23:00,1742.86,27.5,,
04/02/2019 0:00,1706.55,27.6,,
04/02/2019 1:00,1707.69,26.9,,
04/02/2019 2:00,1706.55,24.9,,
04/02/2019 3:00,1725.27,26.2,,
04/02/2019 4:00,1684.48,26.8,,
04/02/2019 5:00,1800,26.7,,
04/02/2019 6:00,1725.27,27.4,,
04/02/2019 7:00,1701.1,28.4,,
04/02/2019 8:00,1852.75,27,,
04/02/2019 9:00,1753.84,27.9,,
04/02/2019 10:00,1719.8,26.2,,
04/02/2019 11:00,1708.76,25.9,,
04/02/2019 12:00,1791.28,26,,
04/02/2019 13:00,1734.21,25.6,,
04/02/2019 14:00,1756.16,25.8,,
04/02/2019 15:00,1782.5,26.8,,
04/02/2019 16:00,1835.19,27.6,,
04/02/2019 17:00,1740.79,26.1,,
04/02/2019 18:00,1760.55,26.6,,
04/02/2019 19:00,1740.79,25.8,,
04/02/2019 20:00,1713.29,25.8,,
04/02/2019 21:00,1739.75,26.8,,
04/02/2019 22:00,1748.57,25.7,,
04/02/2019 23:00,1717.7,26.6,,
05/02/2019 0:00,1786.89,26.3,,
05/02/2019 1:00,1538.84,27.4,,
05/02/2019 2:00,1538.52,24.2,,
05/02/2019 3:00,1584.42,25.4,,
05/02/2019 4:00,1575.67,25.6,,
05/02/2019 5:00,1623.75,25.6,,
05/02/2019 6:00,1592.54,27.5,,
05/02/2019 7:00,1615.69,27.6,,
05/02/2019 8:00,1583.2,26.9,,
05/02/2019 9:00,1596.89,24.9,,
05/02/2019 10:00,1590.36,26.2,,
05/02/2019 11:00,1630.85,26.8,,
05/02/2019 12:00,1614.3,26.7,,
05/02/2019 13:00,1601.24,27.4,,
05/02/2019 14:00,1592.54,28.4,,
05/02/2019 15:00,1628.68,27,,
05/02/2019 16:00,1609.19,27.9,,
05/02/2019 17:00,1590.36,26.2,,
05/02/2019 18:00,1592.54,25.9,,
05/02/2019 19:00,1669.83,26,,
05/02/2019 20:00,1602.69,25.6,,
05/02/2019 21:00,1596.19,25.8,,
05/02/2019 22:00,1639.51,26.8,,
05/02/2019 23:00,1652.51,27.6,,
06/02/2019 0:00,1665.5,26.1,,
06/02/2019 1:00,1650.34,26.6,,
06/02/2019 2:00,1691.49,25.8,,
06/02/2019 3:00,1633.01,25.8,,
06/02/2019 4:00,1728.31,26.8,,
06/02/2019 5:00,1613.52,25.7,,
06/02/2019 6:00,1609.19,26.6,,
06/02/2019 7:00,1611.36,26.3,,
06/02/2019 8:00,1596.19,27.4,,
06/02/2019 9:00,1606.22,24.2,,
06/02/2019 10:00,1614.84,25.4,,
06/02/2019 11:00,1612.69,25.6,,
06/02/2019 12:00,1642.87,25.6,,
06/02/2019 13:00,1652.57,27.5,,
06/02/2019 14:00,1678.33,27.6,,
06/02/2019 15:00,1678.33,26.9,,
06/02/2019 16:00,1639.7,24.9,,
06/02/2019 17:00,1632.09,26.2,,
06/02/2019 18:00,1646.14,26.8,,
06/02/2019 19:00,1635.4,26.7,,
06/02/2019 20:00,1659.98,27.4,,
06/02/2019 21:00,1649.3,28.4,,
06/02/2019 22:00,1637.55,27,,
06/02/2019 23:00,1669.74,27.9,,
07/02/2019 0:00,1661.16,26.2,,
07/02/2019 1:00,1620.38,25.9,,
07/02/2019 2:00,1659.01,26,,
07/02/2019 3:00,1645.03,25.6,,
07/02/2019 4:00,1649.3,25.8,,
07/02/2019 5:00,1659.98,26.8,,
07/02/2019 6:00,1749.71,27.6,,
07/02/2019 7:00,1698.44,26.1,,
07/02/2019 8:00,1711.26,26.6,,
07/02/2019 9:00,1702.71,25.8,,
07/02/2019 10:00,1649.3,25.8,,
07/02/2019 11:00,1670.66,26.8,,
07/02/2019 12:00,1662.12,25.7,,
07/02/2019 13:00,1771.08,26.6,,
07/02/2019 14:00,1849.69,26.3,,
07/02/2019 15:00,1753.98,27.4,,
07/02/2019 16:00,1670.66,24.2,,
07/02/2019 17:00,1645.99,25.4,,
07/02/2019 18:00,1699.15,25.6,,
07/02/2019 19:00,1705.53,25.6,,
07/02/2019 20:00,1673.63,27.5,,
07/02/2019 21:00,1694.9,27.6,,
07/02/2019 22:00,1686.39,26.9,,
07/02/2019 23:00,1791.98,24.9,,
08/02/2019 0:00,1898.9,26.2,,
08/02/2019 1:00,1722.55,26.8,,
08/02/2019 2:00,1793.83,26.7,,
08/02/2019 3:00,1777.01,27.4,,
08/02/2019 4:00,1735.83,28.4,,
08/02/2019 5:00,1731.54,27,,
08/02/2019 6:00,1720.96,27.9,,
08/02/2019 7:00,1697.03,26.2,,
08/02/2019 8:00,1689.21,25.9,,
08/02/2019 9:00,1758.7,26,,
08/02/2019 10:00,1711.91,25.6,,
08/02/2019 11:00,1802.42,25.8,,
08/02/2019 12:00,1845.39,26.8,,
08/02/2019 13:00,1875.38,27.6,,
08/02/2019 14:00,1704.02,26.1,,
08/02/2019 15:00,1680.74,26.6,,
08/02/2019 16:00,1699.79,25.8,,
08/02/2019 17:00,1787.78,25.8,,
08/02/2019 18:00,1693.35,26.8,,
08/02/2019 19:00,1779.2,25.7,,
08/02/2019 20:00,1753.98,26.6,,
08/02/2019 21:00,1759.88,26.3,,
08/02/2019 22:00,1685.62,27.4,,
08/02/2019 23:00,1700.57,24.2,,
09/02/2019 0:00,1711.26,25.4,,
09/02/2019 1:00,1700.57,25.6,,
09/02/2019 2:00,1709.12,25.6,,
09/02/2019 3:00,1739.03,27.5,,
09/02/2019 4:00,1730.48,27.6,,
09/02/2019 5:00,1713.39,26.9,,
09/02/2019 6:00,1830.35,24.9,,
09/02/2019 7:00,1705.53,26.2,,
09/02/2019 8:00,1869.02,26.8,,
09/02/2019 9:00,1836.8,26.7,,
09/02/2019 10:00,1847.54,27.4,,
09/02/2019 11:00,1703.41,28.4,,
09/02/2019 12:00,1785.24,27,,
09/02/2019 13:00,1866.82,27.9,,
09/02/2019 14:00,1732.62,26.2,,
09/02/2019 15:00,1709.79,25.9,,
09/02/2019 16:00,1836.8,26,,
09/02/2019 17:00,1866.87,25.6,,
09/02/2019 18:00,1711.91,25.8,,
09/02/2019 19:00,1898.9,26.8,,
09/02/2019 20:00,1808.87,27.6,,
09/02/2019 21:00,1881.79,26.1,,
09/02/2019 22:00,1778.79,26.6,,
09/02/2019 23:00,1718.64,25.8,,
10/02/2019 0:00,1720.42,25.8,,
10/02/2019 1:00,1785.56,26.8,,
10/02/2019 2:00,1772.35,25.7,,
10/02/2019 3:00,1755.63,26.6,,
10/02/2019 4:00,1794.12,26.3,,
10/02/2019 5:00,1716.17,27.4,,
10/02/2019 6:00,1793.83,24.2,,
10/02/2019 7:00,1747.58,25.4,,
10/02/2019 8:00,1815.05,25.6,,
10/02/2019 9:00,1747.58,25.6,,
10/02/2019 10:00,1817.46,27.5,,
10/02/2019 11:00,1775.35,27.6,,
10/02/2019 12:00,1709.12,26.9,,
10/02/2019 13:00,1757.31,24.9,,
10/02/2019 14:00,1828.2,26.2,,
10/02/2019 15:00,1935.25,26.8,,
10/02/2019 16:00,1858.27,26.7,,
10/02/2019 17:00,1766.32,27.4,,
10/02/2019 18:00,1720.42,28.4,,
10/02/2019 19:00,1830.35,27,,
10/02/2019 20:00,1701.28,27.9,,
10/02/2019 21:00,1707.66,26.2,,
10/02/2019 22:00,1711.26,25.9,,
10/02/2019 23:00,1692.03,26,,
11/02/2019 0:00,1670.66,25.6,,
11/02/2019 1:00,1812.89,25.8,,
11/02/2019 2:00,1834.65,26.8,,
11/02/2019 3:00,1749.71,27.6,,
11/02/2019 4:00,1819.36,26.1,,
11/02/2019 5:00,1745.44,26.6,,
11/02/2019 6:00,1768.05,25.8,,
11/02/2019 7:00,1754.62,25.8,,
11/02/2019 8:00,1730.48,26.8,,
11/02/2019 9:00,1764.67,25.7,,
11/02/2019 10:00,1802.42,26.6,,
11/02/2019 11:00,1802.42,26.3,,
11/02/2019 12:00,1802.42,27.4,,
11/02/2019 13:00,1802.42,24.2,,
11/02/2019 14:00,1559.67,25.4,,
11/02/2019 15:00,1624.11,25.6,,
11/02/2019 16:00,1576.85,25.6,,
11/02/2019 17:00,1828.2,27.5,,
11/02/2019 18:00,1778.36,27.6,,
11/02/2019 19:00,1886.27,26.9,,
11/02/2019 20:00,1899.1,24.9,,
11/02/2019 21:00,1727.23,26.2,,
11/02/2019 22:00,1759.46,26.8,,
11/02/2019 23:00,1832.5,26.7,,
12/02/2019 0:00,1735.83,27.4,,
12/02/2019 1:00,1740.12,28.4,,
12/02/2019 2:00,1830.35,27,,
12/02/2019 3:00,1785.56,27.9,,
12/02/2019 4:00,1804.57,26.2,,
12/02/2019 5:00,1738.52,25.9,,
12/02/2019 6:00,1783.09,26,,
12/02/2019 7:00,1765.9,25.6,,
12/02/2019 8:00,1916.28,25.8,,
12/02/2019 9:00,1714.34,26.8,,
12/02/2019 10:00,1886.21,27.6,,
12/02/2019 11:00,1752.46,26.1,,
12/02/2019 12:00,1914.32,26.6,,
12/02/2019 13:00,1756.77,25.8,,
12/02/2019 14:00,1740.12,25.8,,
12/02/2019 15:00,1722.94,26.8,,
12/02/2019 16:00,1742.27,25.7,,
12/02/2019 17:00,1842.89,26.6,,
12/02/2019 18:00,1750.3,26.3,,
12/02/2019 19:00,1815.05,27.4,,
12/02/2019 20:00,1741.67,24.2,,
12/02/2019 21:00,1858.21,25.4,,
12/02/2019 22:00,1821.2,25.6,,
12/02/2019 23:00,1832.31,25.6,,
13/02/2019 0:00,1802.1,27.5,,
13/02/2019 1:00,1735.19,27.6,,
13/02/2019 2:00,1754.62,26.9,,
13/02/2019 3:00,1737.35,24.9,,
13/02/2019 4:00,1763.25,26.2,,
13/02/2019 5:00,1739.51,26.8,,
13/02/2019 6:00,1747.49,26.7,,
13/02/2019 7:00,1740.98,27.4,,
13/02/2019 8:00,1905.76,28.4,,
13/02/2019 9:00,1730.88,27,,
13/02/2019 10:00,1819.04,27.9,,
13/02/2019 11:00,1810.36,26.2,,
13/02/2019 12:00,1899.22,25.9,,
13/02/2019 13:00,1803.38,26,,
13/02/2019 14:00,1720.62,25.6,,
13/02/2019 15:00,1722.8,25.8,,
13/02/2019 16:00,1809.39,26.8,,
13/02/2019 17:00,1850.96,27.6,,
13/02/2019 18:00,1778.76,26.1,,
13/02/2019 19:00,1815.38,26.6,,
13/02/2019 20:00,1802.2,25.8,,
13/02/2019 21:00,1729.67,25.8,,
13/02/2019 22:00,1819.14,26.8,,
13/02/2019 23:00,1764.83,25.7,,
14/02/2019 0:00,1881.59,26.6,,
14/02/2019 1:00,1694.5,26.3,,
14/02/2019 2:00,1736.26,27.4,,
14/02/2019 3:00,1714.28,24.2,,
14/02/2019 4:00,1668.13,25.4,,
14/02/2019 5:00,1794.08,25.6,,
14/02/2019 6:00,1670.33,25.6,,
14/02/2019 7:00,1710.97,27.5,,
14/02/2019 8:00,1703.3,27.6,,
14/02/2019 9:00,1674.72,26.9,,
14/02/2019 10:00,1678.39,24.9,,
14/02/2019 11:00,1735.21,26.2,,
14/02/2019 12:00,1713.35,26.8,,
14/02/2019 13:00,1719.91,26.7,,
14/02/2019 14:00,1665.27,27.4,,
14/02/2019 15:00,1754.88,28.4,,
14/02/2019 16:00,1770.17,27,,
14/02/2019 17:00,1761.43,27.9,,
14/02/2019 18:00,1772.36,26.2,,
14/02/2019 19:00,1691.5,25.9,,
14/02/2019 20:00,1802.96,26,,
14/02/2019 21:00,1691.5,25.6,,
14/02/2019 22:00,1670.86,25.8,,
14/02/2019 23:00,1756.04,26.8,,
15/02/2019 0:00,1706.8,27.6,,
15/02/2019 1:00,1853.22,26.1,,
15/02/2019 2:00,1921.05,26.6,,
15/02/2019 3:00,1797.07,25.8,,
15/02/2019 4:00,1718.72,25.8,,
15/02/2019 5:00,1805.75,26.8,,
15/02/2019 6:00,1838.38,25.7,,
15/02/2019 7:00,1817.58,26.6,,
15/02/2019 8:00,1781.82,26.3,,
15/02/2019 9:00,1714.37,27.4,,
15/02/2019 10:00,1837.84,24.2,,
15/02/2019 11:00,1804.11,25.4,,
15/02/2019 12:00,1799.22,25.6,,
15/02/2019 13:00,1801.95,25.6,,
15/02/2019 14:00,1788.34,27.5,,
15/02/2019 15:00,1710.98,27.6,,
15/02/2019 16:00,1805.75,26.9,,
15/02/2019 17:00,1786.17,24.9,,
15/02/2019 18:00,1779.64,26.2,,
15/02/2019 19:00,1792.69,26.8,,
15/02/2019 20:00,1819.27,26.7,,
15/02/2019 21:00,1713.15,27.4,,
15/02/2019 22:00,1786.79,28.4,,
15/02/2019 23:00,1771.62,27,,
16/02/2019 0:00,1748.52,27.9,,
16/02/2019 1:00,1735.58,26.2,,
16/02/2019 2:00,1759.88,25.9,,
16/02/2019 3:00,1752.83,26,,
16/02/2019 4:00,1750.32,25.6,,
16/02/2019 5:00,1751.11,25.8,,
16/02/2019 6:00,1750.67,26.8,,
16/02/2019 7:00,1815.35,27.6,,
16/02/2019 8:00,1792.49,26.1,,
16/02/2019 9:00,1744.2,26.6,,
16/02/2019 10:00,1752.83,25.8,,
16/02/2019 11:00,1772.23,25.8,,
16/02/2019 12:00,1754.98,26.8,,
16/02/2019 13:00,1695.5,25.7,,
16/02/2019 14:00,1783.49,26.6,,
16/02/2019 15:00,1736.28,26.3,,
16/02/2019 16:00,1717.67,27.4,,
16/02/2019 17:00,1751.85,24.2,,
16/02/2019 18:00,1741.67,25.4,,
16/02/2019 19:00,1761.45,25.6,,
16/02/2019 20:00,1762,25.6,,
16/02/2019 21:00,1843.38,27.5,,
16/02/2019 22:00,1714.02,27.6,,
16/02/2019 23:00,1813.2,26.9,,
17/02/2019 0:00,1744.2,24.9,,
17/02/2019 1:00,1754.98,26.2,,
17/02/2019 2:00,1744.2,26.8,,
17/02/2019 3:00,1805.56,26.7,,
17/02/2019 4:00,1726.96,27.4,,
17/02/2019 5:00,1767.92,28.4,,
17/02/2019 6:00,1804.57,27,,
17/02/2019 7:00,1818.14,27.9,,
17/02/2019 8:00,1750.32,26.2,,
17/02/2019 9:00,1769.46,25.9,,
17/02/2019 10:00,1791.12,26,,
17/02/2019 11:00,1814.94,25.6,,
17/02/2019 12:00,1728.31,25.8,,
17/02/2019 13:00,1816.45,26.8,,
17/02/2019 14:00,1754.7,27.6,,
17/02/2019 15:00,1804.11,26.1,,
17/02/2019 16:00,1847.43,26.6,,
17/02/2019 17:00,1816.63,25.8,,
17/02/2019 18:00,1753.53,25.8,,
17/02/2019 19:00,1758.63,26.8,,
17/02/2019 20:00,1737.19,25.7,,
17/02/2019 21:00,1729.33,26.6,,
17/02/2019 22:00,1808.44,26.3,,
17/02/2019 23:00,1797.61,27.4,,
18/02/2019 0:00,1815.96,24.2,,
18/02/2019 1:00,1800.26,25.4,,
18/02/2019 2:00,1790.32,25.6,,
18/02/2019 3:00,1765.76,25.6,,
18/02/2019 4:00,1751.11,27.5,,
18/02/2019 5:00,1814.27,27.6,,
18/02/2019 6:00,1755.47,26.9,,
18/02/2019 7:00,1772.89,24.9,,
18/02/2019 8:00,1763.45,26.2,,
18/02/2019 9:00,1768.54,26.8,,
18/02/2019 10:00,1698.84,26.7,,
18/02/2019 11:00,1696.66,27.4,,
18/02/2019 12:00,1748.93,28.4,,
18/02/2019 13:00,1768.54,27,,
18/02/2019 14:00,1696.66,27.9,,
18/02/2019 15:00,1714.09,26.2,,
18/02/2019 16:00,1697.81,25.9,,
18/02/2019 17:00,1752.51,26,,
18/02/2019 18:00,1761.26,25.6,,
18/02/2019 19:00,1695.62,25.8,,
18/02/2019 20:00,1692.31,26.8,,
18/02/2019 21:00,1729.33,27.6,,
18/02/2019 22:00,1692.31,26.1,,
18/02/2019 23:00,1698.84,26.6,,
19/02/2019 0:00,1805.02,25.8,,
19/02/2019 1:00,1783.14,25.8,,
19/02/2019 2:00,1708.75,26.8,,
19/02/2019 3:00,1704.37,25.7,,
19/02/2019 4:00,1717.5,26.6,,
19/02/2019 5:00,1726.25,26.3,,
19/02/2019 6:00,1700,27.4,,
19/02/2019 7:00,1715.31,24.2,,
19/02/2019 8:00,1774.39,25.4,,
19/02/2019 9:00,1741.3,25.6,,
19/02/2019 10:00,1719.65,25.6,,
19/02/2019 11:00,1838.38,27.5,,
19/02/2019 12:00,1762.24,27.6,,
19/02/2019 13:00,1786.17,26.9,,
19/02/2019 14:00,1781.82,24.9,,
19/02/2019 15:00,1834.03,26.2,,
19/02/2019 16:00,1733.95,26.8,,
19/02/2019 17:00,1783.99,26.7,,
19/02/2019 18:00,1785.17,27.4,,
19/02/2019 19:00,1797.87,28.4,,
19/02/2019 20:00,1764.94,27,,
19/02/2019 21:00,1780.31,27.9,,
19/02/2019 22:00,1744.16,26.2,,
19/02/2019 23:00,1712.26,25.9,,
20/02/2019 0:00,1692.5,26,,
20/02/2019 1:00,1723.23,25.6,,
20/02/2019 2:00,1703.48,25.8,,
20/02/2019 3:00,1718.84,26.8,,
20/02/2019 4:00,1716.65,27.6,,
20/02/2019 5:00,1704.61,26.1,,
20/02/2019 6:00,1719.91,26.6,,
20/02/2019 7:00,1701.28,25.8,,
20/02/2019 8:00,1730.84,25.8,,
20/02/2019 9:00,1736.26,26.8,,
20/02/2019 10:00,1719.8,25.7,,
20/02/2019 11:00,1697.72,26.6,,
20/02/2019 12:00,1723.08,26.3,,
20/02/2019 13:00,1708.76,27.4,,
20/02/2019 14:00,1733.04,24.2,,
20/02/2019 15:00,1741.88,25.4,,
20/02/2019 16:00,1735.25,25.6,,
20/02/2019 17:00,1763.95,25.6,,
20/02/2019 18:00,1722.01,27.5,,
20/02/2019 19:00,1739.67,27.6,,
20/02/2019 20:00,1717.59,26.9,,
20/02/2019 21:00,1728.63,24.9,,
20/02/2019 22:00,1699.93,26.2,,
20/02/2019 23:00,1717.59,26.8,,
21/02/2019 0:00,1717.5,26.7,,
21/02/2019 1:00,1735,27.4,,
21/02/2019 2:00,1732.82,28.4,,
21/02/2019 3:00,1765.64,27,,
21/02/2019 4:00,1752.51,27.9,,
21/02/2019 5:00,1776.57,26.2,,
21/02/2019 6:00,1875.03,25.9,,
21/02/2019 7:00,1796.27,26,,
21/02/2019 8:00,1728.44,25.6,,
21/02/2019 9:00,1701.02,25.8,,
21/02/2019 10:00,1800.64,26.8,,
21/02/2019 11:00,1722.8,27.6,,
21/02/2019 12:00,1840.02,26.1,,
21/02/2019 13:00,1765.64,26.6,,
21/02/2019 14:00,1727.47,25.8,,
21/02/2019 15:00,1731.87,25.8,,
21/02/2019 16:00,1694.5,26.8,,
21/02/2019 17:00,1674.72,25.7,,
21/02/2019 18:00,1751.65,26.6,,
21/02/2019 19:00,1678.12,26.3,,
21/02/2019 20:00,1729.67,27.4,,
21/02/2019 21:00,1676.92,24.2,,
21/02/2019 22:00,1734.06,25.4,,
21/02/2019 23:00,1753.84,25.6,,
22/02/2019 0:00,1760.44,25.6,,
22/02/2019 1:00,1694.79,27.5,,
22/02/2019 2:00,1629.52,27.6,,
22/02/2019 3:00,1690.44,26.9,,
22/02/2019 4:00,1716.55,24.9,,
22/02/2019 5:00,1688.27,26.2,,
22/02/2019 6:00,1770.94,26.8,,
22/02/2019 7:00,1718.72,26.7,,
22/02/2019 8:00,1705.67,27.4,,
22/02/2019 9:00,1707.85,28.4,,
22/02/2019 10:00,1692.62,27,,
22/02/2019 11:00,1750.82,27.9,,
22/02/2019 12:00,1755.27,26.2,,
22/02/2019 13:00,1626.08,25.9,,
22/02/2019 14:00,1634.75,26,,
22/02/2019 15:00,1622.97,25.6,,
22/02/2019 16:00,1634.75,25.8,,
22/02/2019 17:00,1640.23,26.8,,
22/02/2019 18:00,1628.24,27.6,,
22/02/2019 19:00,1704.13,26.1,,
22/02/2019 20:00,1701.96,26.6,,
22/02/2019 21:00,1640.23,25.8,,
22/02/2019 22:00,1657.5,25.8,,
22/02/2019 23:00,1651.02,26.8,,
23/02/2019 0:00,1681.24,25.7,,
23/02/2019 1:00,1661.81,26.6,,
23/02/2019 2:00,1679.08,26.3,,
23/02/2019 3:00,1638.07,27.4,,
23/02/2019 4:00,1662.93,24.2,,
